ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
61438,31380,GOOD HOPE,IL,0.994413408,1.000000000,1.000000000,0.994666667
61438,99999,GOOD HOPE,IL,0.005586592,0.000000000,0.000000000,0.005333333
61439,23660,HENDERSON,IL,1.000000000,0.000000000,1.000000000,1.000000000
61440,31380,INDUSTRY,IL,0.957055215,1.000000000,1.000000000,0.958250497
61440,99999,INDUSTRY,IL,0.042944785,0.000000000,0.000000000,0.041749503
61441,37900,IPAVA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61442,19340,KEITHSBURG,IL,0.978991597,1.000000000,1.000000000,0.980039920
61442,15460,KEITHSBURG,IL,0.021008403,0.000000000,0.000000000,0.019960080
61443,19340,KEWANEE,IL,0.998263889,1.000000000,1.000000000,0.998463115
61443,37900,KEWANEE,IL,0.000144676,0.000000000,0.000000000,0.000128074
61443,36837,KEWANEE,IL,0.001591435,0.000000000,0.000000000,0.001408811
61447,99999,KIRKWOOD,IL,1.000000000,1.000000000,1.000000000,1.000000000
61448,23660,KNOXVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61449,23660,LA FAYETTE,IL,0.207894737,0.214285714,0.000000000,0.207594937
61449,37900,LA FAYETTE,IL,0.792105263,0.785714286,1.000000000,0.792405063
61450,31380,LA HARPE,IL,0.009211873,0.000000000,0.000000000,0.008653846
61450,22800,LA HARPE,IL,0.984646878,0.967741935,1.000000000,0.984615385
61450,15460,LA HARPE,IL,0.006141249,0.032258065,0.000000000,0.006730769
61451,37900,LAURA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61452,99999,LITTLETON,IL,0.966981132,1.000000000,1.000000000,0.967592593
61452,31380,LITTLETON,IL,0.033018868,0.000000000,0.000000000,0.032407407
61453,99999,LITTLE YORK,IL,0.842767296,0.714285714,1.000000000,0.842900302
61453,15460,LITTLE YORK,IL,0.157232704,0.285714286,0.000000000,0.157099698
61454,15460,LOMAX,IL,0.994285714,1.000000000,1.000000000,0.994360902
61454,22800,LOMAX,IL,0.005714286,0.000000000,0.000000000,0.005639098
61455,31380,MACOMB,IL,1.000000000,1.000000000,1.000000000,1.000000000
61458,23660,MAQUON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61459,37900,MARIETTA,IL,0.791878173,0.500000000,0.000000000,0.783251232
61459,31380,MARIETTA,IL,0.208121827,0.500000000,0.000000000,0.216748768
61460,99999,MEDIA,IL,0.000000000,1.000000000,0.000000000,0.004716981
61460,15460,MEDIA,IL,1.000000000,0.000000000,1.000000000,0.995283019
61462,99999,MONMOUTH,IL,0.999467424,1.000000000,1.000000000,0.999542822
61462,15460,MONMOUTH,IL,0.000532576,0.000000000,0.000000000,0.000457178
61465,19340,NEW WINDSOR,IL,1.000000000,1.000000000,1.000000000,1.000000000
61466,19340,NORTH HENDERSON,IL,0.974358974,1.000000000,1.000000000,0.974683544
61466,99999,NORTH HENDERSON,IL,0.019230769,0.000000000,0.000000000,0.018987342
61466,23660,NORTH HENDERSON,IL,0.006410256,0.000000000,0.000000000,0.006329114
61467,23660,ONEIDA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61468,19340,OPHIEM,IL,1.000000000,1.000000000,0.000000000,1.000000000
61469,15460,OQUAWKA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61470,31380,PRAIRIE CITY,IL,1.000000000,1.000000000,0.000000000,1.000000000
61471,15460,RARITAN,IL,1.000000000,1.000000000,0.000000000,1.000000000
61472,19340,RIO,IL,0.028301887,0.000000000,0.000000000,0.027272727
61472,23660,RIO,IL,0.971698113,1.000000000,1.000000000,0.972727273
61473,99999,ROSEVILLE,IL,0.998740554,1.000000000,1.000000000,0.998857143
61473,31380,ROSEVILLE,IL,0.001259446,0.000000000,0.000000000,0.001142857
61474,37900,SAINT AUGUSTINE,IL,0.042016807,0.000000000,0.000000000,0.039370079
61474,23660,SAINT AUGUSTINE,IL,0.865546218,0.750000000,0.000000000,0.858267717
61474,99999,SAINT AUGUSTINE,IL,0.092436975,0.250000000,0.000000000,0.102362205
61475,99999,SCIOTA,IL,0.087719298,0.000000000,0.000000000,0.078740157
61475,31380,SCIOTA,IL,0.912280702,1.000000000,1.000000000,0.921259843
61476,15460,SEATON,IL,0.012711864,0.000000000,0.000000000,0.012000000
61476,19340,SEATON,IL,0.961864407,1.000000000,1.000000000,0.964000000
61476,99999,SEATON,IL,0.025423729,0.000000000,0.000000000,0.024000000
61477,37900,SMITHFIELD,IL,1.000000000,1.000000000,0.000000000,1.000000000
61478,15460,SMITHSHIRE,IL,0.006060606,0.000000000,0.000000000,0.005952381
61478,99999,SMITHSHIRE,IL,0.993939394,1.000000000,0.000000000,0.994047619
61479,37900,SPEER,IL,1.000000000,1.000000000,0.000000000,1.000000000
61480,15460,STRONGHURST,IL,1.000000000,1.000000000,1.000000000,1.000000000
61482,37900,TABLE GROVE,IL,0.923780488,0.960000000,1.000000000,0.930481283
61482,31380,TABLE GROVE,IL,0.076219512,0.040000000,0.000000000,0.069518717
61483,37900,TOULON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61484,99999,VERMONT,IL,0.024213075,0.000000000,0.000000000,0.023584906
61484,31380,VERMONT,IL,0.099273608,0.333333333,0.000000000,0.099056604
61484,37900,VERMONT,IL,0.876513317,0.666666667,1.000000000,0.877358491
61485,23660,VICTORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61486,19340,VIOLA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61488,23660,WATAGA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61489,23660,WILLIAMSFIELD,IL,0.969543147,1.000000000,1.000000000,0.972413793
61489,37900,WILLIAMSFIELD,IL,0.030456853,0.000000000,0.000000000,0.027586207
61490,19340,WOODHULL,IL,0.991134752,1.000000000,1.000000000,0.991987179
61490,23660,WOODHULL,IL,0.008865248,0.000000000,0.000000000,0.008012821
61491,37900,WYOMING,IL,1.000000000,1.000000000,1.000000000,1.000000000
61501,99999,ASTORIA,IL,0.001831502,0.000000000,0.000000000,0.001588562
61501,37900,ASTORIA,IL,0.998168498,1.000000000,1.000000000,0.998411438
61516,37900,BENSON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61517,37900,BRIMFIELD,IL,1.000000000,1.000000000,1.000000000,1.000000000
61519,37900,BRYANT,IL,1.000000000,1.000000000,0.000000000,1.000000000
61520,37900,CANTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61523,37900,CHILLICOTHE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61524,37900,DUNFERMLINE,IL,1.000000000,0.000000000,1.000000000,1.000000000
61525,37900,DUNLAP,IL,1.000000000,1.000000000,1.000000000,1.000000000
61526,37900,EDELSTEIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61528,37900,EDWARDS,IL,1.000000000,1.000000000,1.000000000,1.000000000
61529,23660,ELMWOOD,IL,0.025392084,0.015625000,0.000000000,0.024054983
61529,37900,ELMWOOD,IL,0.974607916,0.984375000,1.000000000,0.975945017
61530,37900,EUREKA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61531,37900,FARMINGTON,IL,0.988425926,1.000000000,1.000000000,0.989775051
61531,23660,FARMINGTON,IL,0.011574074,0.000000000,0.000000000,0.010224949
61532,99999,FOREST CITY,IL,1.000000000,1.000000000,1.000000000,1.000000000
61533,37900,GLASFORD,IL,1.000000000,1.000000000,1.000000000,1.000000000
61534,99999,GREEN VALLEY,IL,0.001392758,0.000000000,0.000000000,0.001326260
61534,37900,GREEN VALLEY,IL,0.998607242,1.000000000,1.000000000,0.998673740
61535,37900,GROVELAND,IL,1.000000000,1.000000000,1.000000000,1.000000000
61536,37900,HANNA CITY,IL,1.000000000,1.000000000,1.000000000,1.000000000
61537,37900,HENRY,IL,1.000000000,1.000000000,1.000000000,1.000000000
61539,37900,KINGSTON MINES,IL,1.000000000,1.000000000,0.000000000,1.000000000
61540,37900,LACON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61541,37900,LA ROSE,IL,1.000000000,1.000000000,0.000000000,1.000000000
61542,37900,LEWISTOWN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61543,37900,LIVERPOOL,IL,1.000000000,1.000000000,0.000000000,1.000000000
61544,23660,LONDON MILLS,IL,0.247422680,0.125000000,0.000000000,0.244949495
61544,37900,LONDON MILLS,IL,0.752577320,0.875000000,0.000000000,0.755050505
61545,37900,LOWPOINT,IL,1.000000000,1.000000000,1.000000000,1.000000000
61546,99999,MANITO,IL,0.541823308,0.818181818,0.735294118,0.554265297
61546,37900,MANITO,IL,0.458176692,0.181818182,0.264705882,0.445734703
61547,37900,MAPLETON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61548,37900,METAMORA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61550,37900,MORTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61552,37900,MOSSVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61553,37900,NORRIS,IL,1.000000000,1.000000000,1.000000000,1.000000000
61554,37900,PEKIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61555,37900,PEKIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61558,37900,PEKIN,IL,0.000000000,1.000000000,0.000000000,1.000000000
61559,37900,PRINCEVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61560,37900,PUTNAM,IL,0.017684887,0.000000000,0.000000000,0.017543860
61560,36837,PUTNAM,IL,0.982315113,1.000000000,1.000000000,0.982456140
61561,37900,ROANOKE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61562,37900,ROME,IL,1.000000000,1.000000000,1.000000000,1.000000000
61563,37900,SAINT DAVID,IL,1.000000000,1.000000000,1.000000000,1.000000000
61564,37900,SOUTH PEKIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61565,37900,SPARLAND,IL,1.000000000,1.000000000,1.000000000,1.000000000
61567,99999,TOPEKA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61568,37900,TREMONT,IL,1.000000000,1.000000000,1.000000000,1.000000000
61569,37900,TRIVOLI,IL,1.000000000,1.000000000,1.000000000,1.000000000
61570,37900,WASHBURN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61571,37900,WASHINGTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61572,23660,YATES CITY,IL,1.000000000,1.000000000,1.000000000,1.000000000
61601,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61602,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61603,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61604,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61605,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61606,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61607,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61610,37900,CREVE COEUR,IL,1.000000000,1.000000000,1.000000000,1.000000000
61611,37900,EAST PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61612,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61613,37900,PEORIA,IL,0.000000000,1.000000000,1.000000000,1.000000000
61614,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61615,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61616,37900,PEORIA HEIGHTS,IL,1.000000000,1.000000000,1.000000000,1.000000000
61625,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61629,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61630,37900,PEORIA,IL,0.000000000,1.000000000,1.000000000,1.000000000
61633,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61634,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61635,37900,EAST PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61636,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61637,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61638,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61639,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61641,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61643,37900,PEORIA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61651,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61652,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61653,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61654,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61655,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61656,37900,PEORIA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61701,14010,BLOOMINGTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61702,14010,BLOOMINGTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61704,14010,BLOOMINGTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61705,14010,BLOOMINGTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61709,14010,BLOOMINGTON,IL,0.000000000,1.000000000,0.000000000,1.000000000
61720,14010,ANCHOR,IL,0.983957219,1.000000000,1.000000000,0.984455959
61720,99999,ANCHOR,IL,0.016042781,0.000000000,0.000000000,0.015544041
61721,30660,ARMINGTON,IL,0.043636364,0.000000000,0.000000000,0.042857143
61721,37900,ARMINGTON,IL,0.956363636,1.000000000,0.000000000,0.957142857
61722,14010,ARROWSMITH,IL,1.000000000,1.000000000,1.000000000,1.000000000
61723,30660,ATLANTA,IL,0.993277311,1.000000000,1.000000000,0.993783994
61723,14010,ATLANTA,IL,0.006722689,0.000000000,0.000000000,0.006216006
61724,14010,BELLFLOWER,IL,1.000000000,1.000000000,0.000000000,1.000000000
61725,37900,CARLOCK,IL,0.308423913,0.217391304,0.090909091,0.299615877
61725,14010,CARLOCK,IL,0.691576087,0.782608696,0.909090909,0.700384123
61726,38700,CHENOA,IL,0.086145011,0.013245033,0.012096774,0.069754464
61726,14010,CHENOA,IL,0.913854989,0.986754967,0.987903226,0.930245536
61727,99999,CLINTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61728,14010,COLFAX,IL,0.998746867,1.000000000,1.000000000,0.999089253
61728,38700,COLFAX,IL,0.001253133,0.000000000,0.000000000,0.000910747
61729,37900,CONGERVILLE,IL,0.988857939,1.000000000,1.000000000,0.989261745
61729,14010,CONGERVILLE,IL,0.011142061,0.000000000,0.000000000,0.010738255
61730,14010,COOKSVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61731,14010,CROPSEY,IL,0.730158730,0.333333333,1.000000000,0.725388601
61731,38700,CROPSEY,IL,0.227513228,0.666666667,0.000000000,0.233160622
61731,99999,CROPSEY,IL,0.042328042,0.000000000,0.000000000,0.041450777
61732,37900,DANVERS,IL,0.046640316,0.000000000,0.000000000,0.044832827
61732,14010,DANVERS,IL,0.953359684,1.000000000,1.000000000,0.955167173
61733,37900,DEER CREEK,IL,1.000000000,1.000000000,1.000000000,1.000000000
61734,37900,DELAVAN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61735,99999,DEWITT,IL,1.000000000,1.000000000,1.000000000,1.000000000
61736,14010,DOWNS,IL,1.000000000,1.000000000,1.000000000,1.000000000
61737,14010,ELLSWORTH,IL,1.000000000,1.000000000,1.000000000,1.000000000
61738,37900,EL PASO,IL,0.993179433,1.000000000,1.000000000,0.994053065
61738,14010,EL PASO,IL,0.006820567,0.000000000,0.000000000,0.005946935
61739,38700,FAIRBURY,IL,0.998854087,1.000000000,1.000000000,0.999009901
61739,14010,FAIRBURY,IL,0.001145913,0.000000000,0.000000000,0.000990099
61740,38700,FLANAGAN,IL,0.998691099,1.000000000,1.000000000,0.998826291
61740,37900,FLANAGAN,IL,0.001308901,0.000000000,0.000000000,0.001173709
61741,38700,FORREST,IL,1.000000000,1.000000000,1.000000000,1.000000000
61742,37900,GOODFIELD,IL,1.000000000,1.000000000,1.000000000,1.000000000
61743,38700,GRAYMONT,IL,1.000000000,1.000000000,1.000000000,1.000000000
61744,37900,GRIDLEY,IL,0.009016393,0.000000000,0.000000000,0.008270677
61744,38700,GRIDLEY,IL,0.068852459,0.060606061,0.000000000,0.064661654
61744,14010,GRIDLEY,IL,0.922131148,0.939393939,1.000000000,0.927067669
61745,14010,HEYWORTH,IL,0.974010861,0.983050847,1.000000000,0.975272727
61745,99999,HEYWORTH,IL,0.025989139,0.016949153,0.000000000,0.024727273
61747,37900,HOPEDALE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61748,37900,HUDSON,IL,0.010494753,0.028571429,0.000000000,0.008976661
61748,14010,HUDSON,IL,0.989505247,0.971428571,1.000000000,0.991023339
61749,30660,KENNEY,IL,0.037162162,0.000000000,0.000000000,0.035256410
61749,99999,KENNEY,IL,0.925675676,1.000000000,1.000000000,0.929487179
61749,19500,KENNEY,IL,0.037162162,0.000000000,0.000000000,0.035256410
61750,99999,LANE,IL,1.000000000,1.000000000,0.000000000,1.000000000
61751,30660,LAWNDALE,IL,1.000000000,1.000000000,0.000000000,1.000000000
61752,99999,LE ROY,IL,0.004835590,0.000000000,0.000000000,0.003897116
61752,14010,LE ROY,IL,0.995164410,1.000000000,1.000000000,0.996102884
61753,14010,LEXINGTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61754,14010,MC LEAN,IL,0.933222037,1.000000000,1.000000000,0.941690962
61754,99999,MC LEAN,IL,0.036727880,0.000000000,0.000000000,0.032069971
61754,30660,MC LEAN,IL,0.030050083,0.000000000,0.000000000,0.026239067
61755,37900,MACKINAW,IL,0.998940678,1.000000000,1.000000000,0.999006951
61755,14010,MACKINAW,IL,0.001059322,0.000000000,0.000000000,0.000993049
61756,99999,MAROA,IL,0.088709677,0.093750000,0.000000000,0.086856264
61756,19500,MAROA,IL,0.911290323,0.906250000,1.000000000,0.913143736
61758,14010,MERNA,IL,0.000000000,1.000000000,0.000000000,1.000000000
61759,14010,MINIER,IL,0.008951407,0.100000000,0.031250000,0.010922330
61759,37900,MINIER,IL,0.991048593,0.900000000,0.968750000,0.989077670
61760,37900,MINONK,IL,0.999241850,1.000000000,1.000000000,0.999334664
61760,38700,MINONK,IL,0.000758150,0.000000000,0.000000000,0.000665336
61761,14010,NORMAL,IL,1.000000000,1.000000000,1.000000000,1.000000000
61764,38700,PONTIAC,IL,1.000000000,1.000000000,1.000000000,1.000000000
61769,38700,SAUNEMIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61770,14010,SAYBROOK,IL,1.000000000,1.000000000,1.000000000,1.000000000
61771,37900,SECOR,IL,1.000000000,1.000000000,1.000000000,1.000000000
61772,14010,SHIRLEY,IL,1.000000000,1.000000000,0.000000000,1.000000000
61773,99999,SIBLEY,IL,1.000000000,1.000000000,0.000000000,1.000000000
61774,14010,STANFORD,IL,0.996789727,1.000000000,1.000000000,0.996899225
61774,37900,STANFORD,IL,0.003210273,0.000000000,0.000000000,0.003100775
61775,99999,STRAWN,IL,0.022900763,0.000000000,0.000000000,0.021276596
61775,38700,STRAWN,IL,0.977099237,1.000000000,1.000000000,0.978723404
61776,14010,TOWANDA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61777,99999,WAPELLA,IL,1.000000000,1.000000000,0.000000000,1.000000000
61778,99999,WAYNESVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61790,14010,NORMAL,IL,0.000000000,1.000000000,1.000000000,1.000000000
61791,14010,BLOOMINGTON,IL,0.000000000,1.000000000,0.000000000,1.000000000
61799,14010,BLOOMINGTON,IL,0.000000000,1.000000000,0.000000000,1.000000000
61801,16580,URBANA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61802,16580,URBANA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61803,16580,URBANA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61810,19180,ALLERTON,IL,0.887500000,0.800000000,1.000000000,0.887573964
61810,16580,ALLERTON,IL,0.062500000,0.200000000,0.000000000,0.065088757
61810,99999,ALLERTON,IL,0.050000000,0.000000000,0.000000000,0.047337278
61811,19180,ALVIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61812,19180,ARMSTRONG,IL,1.000000000,1.000000000,0.000000000,1.000000000
61813,16580,BEMENT,IL,1.000000000,1.000000000,1.000000000,1.000000000
61814,19180,BISMARCK,IL,1.000000000,1.000000000,1.000000000,1.000000000
61815,16580,BONDVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61816,16580,BROADLANDS,IL,1.000000000,1.000000000,0.000000000,1.000000000
61817,19180,CATLIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61818,19500,CERRO GORDO,IL,0.058823529,0.062500000,0.000000000,0.057663126
61818,16580,CERRO GORDO,IL,0.941176471,0.937500000,1.000000000,0.942336874
61820,16580,CHAMPAIGN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61821,16580,CHAMPAIGN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61822,16580,CHAMPAIGN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61824,16580,CHAMPAIGN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61825,16580,CHAMPAIGN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61826,16580,CHAMPAIGN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61830,16580,CISCO,IL,0.852173913,0.888888889,1.000000000,0.855371901
61830,19500,CISCO,IL,0.147826087,0.111111111,0.000000000,0.144628099
61831,19180,COLLISON,IL,1.000000000,1.000000000,0.000000000,1.000000000
61832,19180,DANVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61833,19180,TILTON,IL,1.000000000,1.000000000,1.000000000,1.000000000
61834,19180,DANVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61839,99999,DE LAND,IL,0.006329114,0.000000000,0.000000000,0.006116208
61839,16580,DE LAND,IL,0.993670886,1.000000000,1.000000000,0.993883792
61840,16580,DEWEY,IL,0.996825397,1.000000000,0.000000000,0.996951220
61840,99999,DEWEY,IL,0.003174603,0.000000000,0.000000000,0.003048780
61841,19180,FAIRMOUNT,IL,1.000000000,1.000000000,1.000000000,1.000000000
61842,16580,FARMER CITY,IL,0.032679739,0.018750000,0.000000000,0.030188679
61842,99999,FARMER CITY,IL,0.936092956,0.950000000,1.000000000,0.939622642
61842,14010,FARMER CITY,IL,0.031227306,0.031250000,0.000000000,0.030188679
61843,16580,FISHER,IL,0.989041096,0.983870968,1.000000000,0.989148581
61843,14010,FISHER,IL,0.010958904,0.016129032,0.000000000,0.010851419
61844,16580,FITHIAN,IL,0.002000000,0.000000000,0.000000000,0.001937984
61844,19180,FITHIAN,IL,0.998000000,1.000000000,1.000000000,0.998062016
61845,99999,FOOSLAND,IL,0.094972067,0.000000000,0.000000000,0.092896175
61845,16580,FOOSLAND,IL,0.888268156,1.000000000,1.000000000,0.890710383
61845,14010,FOOSLAND,IL,0.016759777,0.000000000,0.000000000,0.016393443
61846,19180,GEORGETOWN,IL,1.000000000,1.000000000,1.000000000,1.000000000
61847,16580,GIFFORD,IL,1.000000000,1.000000000,1.000000000,1.000000000
61848,19180,HENNING,IL,1.000000000,1.000000000,0.000000000,1.000000000
61849,19180,HOMER,IL,0.083532220,0.060606061,0.000000000,0.080434783
61849,16580,HOMER,IL,0.916467780,0.939393939,1.000000000,0.919565217
61850,19180,INDIANOLA,IL,0.995798319,1.000000000,0.000000000,0.995833333
61850,99999,INDIANOLA,IL,0.004201681,0.000000000,0.000000000,0.004166667
61851,99999,IVESDALE,IL,0.012738854,0.000000000,0.000000000,0.012269939
61851,16580,IVESDALE,IL,0.987261146,1.000000000,0.000000000,0.987730061
61852,16580,LONGVIEW,IL,0.938596491,1.000000000,0.000000000,0.939655172
61852,99999,LONGVIEW,IL,0.061403509,0.000000000,0.000000000,0.060344828
61853,16580,MAHOMET,IL,1.000000000,1.000000000,1.000000000,1.000000000
61854,14010,MANSFIELD,IL,0.004360465,0.000000000,0.000000000,0.004087193
61854,16580,MANSFIELD,IL,0.995639535,1.000000000,1.000000000,0.995912807
61855,16580,MILMINE,IL,1.000000000,1.000000000,0.000000000,1.000000000
61856,16580,MONTICELLO,IL,1.000000000,1.000000000,1.000000000,1.000000000
61857,19180,MUNCIE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61858,19180,OAKWOOD,IL,1.000000000,1.000000000,1.000000000,1.000000000
61859,16580,OGDEN,IL,0.980842912,1.000000000,1.000000000,0.982269504
61859,19180,OGDEN,IL,0.019157088,0.000000000,0.000000000,0.017730496
61862,19180,PENFIELD,IL,0.092592593,0.000000000,0.000000000,0.082644628
61862,16580,PENFIELD,IL,0.907407407,1.000000000,0.000000000,0.917355372
61863,16580,PESOTUM,IL,0.989417989,1.000000000,0.000000000,0.989610390
61863,99999,PESOTUM,IL,0.010582011,0.000000000,0.000000000,0.010389610
61864,16580,PHILO,IL,1.000000000,1.000000000,1.000000000,1.000000000
61865,19180,POTOMAC,IL,1.000000000,1.000000000,1.000000000,1.000000000
61866,16580,RANTOUL,IL,1.000000000,1.000000000,1.000000000,1.000000000
61870,99999,RIDGE FARM,IL,0.022187005,0.000000000,0.000000000,0.021308980
61870,19180,RIDGE FARM,IL,0.977812995,1.000000000,1.000000000,0.978691020
61871,16580,ROYAL,IL,1.000000000,0.000000000,1.000000000,1.000000000
61872,99999,SADORUS,IL,0.033033033,0.000000000,0.000000000,0.031976744
61872,16580,SADORUS,IL,0.966966967,1.000000000,1.000000000,0.968023256
61873,16580,SAINT JOSEPH,IL,1.000000000,1.000000000,1.000000000,1.000000000
61874,16580,SAVOY,IL,1.000000000,1.000000000,1.000000000,1.000000000
61875,16580,SEYMOUR,IL,1.000000000,1.000000000,1.000000000,1.000000000
61876,19180,SIDELL,IL,0.928104575,0.846153846,1.000000000,0.925000000
61876,99999,SIDELL,IL,0.071895425,0.153846154,0.000000000,0.075000000
61877,16580,SIDNEY,IL,1.000000000,1.000000000,1.000000000,1.000000000
61878,16580,THOMASBORO,IL,1.000000000,1.000000000,1.000000000,1.000000000
61880,16580,TOLONO,IL,1.000000000,1.000000000,1.000000000,1.000000000
61882,99999,WELDON,IL,0.968750000,1.000000000,0.000000000,0.969969970
61882,16580,WELDON,IL,0.003125000,0.000000000,0.000000000,0.003003003
61882,19500,WELDON,IL,0.028125000,0.000000000,0.000000000,0.027027027
61883,19180,WESTVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61884,16580,WHITE HEATH,IL,1.000000000,1.000000000,1.000000000,1.000000000
61910,99999,ARCOLA,IL,0.951596292,0.990566038,1.000000000,0.956892681
61910,16660,ARCOLA,IL,0.048403708,0.009433962,0.000000000,0.043107319
61911,99999,ARTHUR,IL,0.983479608,0.982456140,1.000000000,0.983743409
61911,16660,ARTHUR,IL,0.016520392,0.017543860,0.000000000,0.016256591
61912,99999,ASHMORE,IL,0.001584786,0.000000000,0.000000000,0.001455604
61912,16660,ASHMORE,IL,0.998415214,1.000000000,1.000000000,0.998544396
61913,16580,ATWOOD,IL,0.432298137,0.461538462,0.333333333,0.430622010
61913,99999,ATWOOD,IL,0.567701863,0.538461538,0.666666667,0.569377990
61914,19500,BETHANY,IL,0.003500583,0.030303030,0.000000000,0.004429679
61914,99999,BETHANY,IL,0.996499417,0.969696970,1.000000000,0.995570321
61917,99999,BROCTON,IL,1.000000000,1.000000000,0.000000000,1.000000000
61919,99999,CAMARGO,IL,1.000000000,1.000000000,1.000000000,1.000000000
