,Unnamed: 0,state_x,midwest,zip,cbsa_code,city,state_y,team,msa
8913,6659,44,2,19342,37980,GLEN MILLS,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
8923,6668,44,2,19460,37980,PHOENIXVILLE,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
8929,6673,44,2,19128,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
8944,6683,44,2,19118,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
8957,6694,44,2,19027,37980,ELKINS PARK,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9006,6730,44,1,19143,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9015,6739,44,2,19066,37980,MERION STATION,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9023,6746,44,2,19006,37980,HUNTINGDON VALLEY,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9024,6747,44,2,18901,37980,DOYLESTOWN,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9025,6748,44,2,18976,37980,WARRINGTON,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9026,6749,44,2,19143,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9029,6751,44,2,19114,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9096,6801,44,2,19144,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9100,6804,44,2,19050,37980,LANSDOWNE,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9621,7199,44,2,19104,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9701,7260,44,2,19139,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9737,7284,44,2,19317,37980,CHADDS FORD,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9857,7371,44,2,19143,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9916,7414,44,2,19038,37980,GLENSIDE,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
9945,7437,44,2,19067,37980,MORRISVILLE,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
10086,7544,44,2,19118,37980,PHILADELPHIA,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
11188,8449,44,2,19440,37980,HATFIELD,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
11189,8450,44,1,19438,37980,HARLEYSVILLE,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
11190,8451,44,2,19426,37980,COLLEGEVILLE,PA,PHI,"Philadelphia-Camden-Wilmington, PA-NJ-DE"
