Do you live in the Midwest or the South?,"Do you live in the Midwest, the Great Plains, or the West?","Do you live in the Midwest, Appalachia, or the South?",What is your party affiliation/registration?,What is your age range?,"For statistical purposes only, can you please tell me your ethnicity?",What is the highest level of education you have attained?,Can you please tell me your gender?,ZIP,ZIP3,STATE,weights
#NULL!,2,#NULL!,4,1,2,1,2,57108,571,4,0.65
#NULL!,1,#NULL!,4,1,2,1,2,57501,575,4,0.65
#NULL!,1,#NULL!,4,1,2,1,2,57701,577,4,0.65
#NULL!,1,#NULL!,4,1,2,4,2,57006,570,4,0.66
#NULL!,2,#NULL!,4,1,2,4,2,57106,571,4,0.66
#NULL!,1,#NULL!,4,1,5,1,3,57380,573,4,0.92
#NULL!,2,#NULL!,4,1,5,3,2,57346,573,4,0.71
#NULL!,1,#NULL!,4,1,2,3,2,57703,577,4,0.73
#NULL!,1,#NULL!,4,1,2,2,2,57006,570,4,0.73
#NULL!,1,#NULL!,4,1,5,4,2,57103,571,4,0.80
#NULL!,1,#NULL!,4,1,5,4,2,57108,571,4,0.80
#NULL!,1,#NULL!,4,1,2,3,2,57301,573,4,0.86
#NULL!,1,#NULL!,4,1,2,3,2,57703,577,4,0.86
#NULL!,1,#NULL!,4,1,3,1,2,57106,571,4,0.86
#NULL!,3,#NULL!,4,1,3,1,2,57703,577,4,0.86
#NULL!,1,#NULL!,4,1,4,1,2,57103,571,4,0.91
#NULL!,1,#NULL!,4,1,2,5,2,57103,571,4,0.98
#NULL!,1,#NULL!,4,1,2,1,1,57701,577,4,0.98
#NULL!,1,#NULL!,4,1,2,1,2,57004,570,4,1.02
#NULL!,1,#NULL!,4,1,2,1,2,57071,570,4,1.02
#NULL!,1,#NULL!,4,1,2,1,2,57703,577,4,1.02
#NULL!,1,#NULL!,4,1,2,1,2,57747,577,4,1.02
#NULL!,1,#NULL!,4,1,5,3,2,57108,571,4,1.04
#NULL!,1,#NULL!,4,1,2,3,2,57033,570,4,1.08
#NULL!,1,#NULL!,4,1,2,3,2,57107,571,4,1.08
#NULL!,1,#NULL!,4,1,2,3,2,57401,574,4,1.08
#NULL!,1,#NULL!,4,1,5,1,1,57103,571,4,1.20
#NULL!,3,#NULL!,4,1,2,2,3,57078,570,4,1.57
#NULL!,2,#NULL!,4,1,2,1,1,57106,571,4,1.24
#NULL!,1,#NULL!,4,1,2,1,1,57107,571,4,1.24
#NULL!,2,#NULL!,4,1,2,1,1,57201,572,4,1.24
#NULL!,2,#NULL!,4,1,2,1,1,57566,575,4,1.24
#NULL!,1,#NULL!,4,1,2,4,2,57069,570,4,1.31
#NULL!,1,#NULL!,4,1,2,4,2,57069,570,4,1.31
#NULL!,1,#NULL!,4,1,2,3,1,57013,570,4,1.40
#NULL!,1,#NULL!,4,1,4,3,2,57369,573,4,1.50
#NULL!,1,#NULL!,4,1,2,3,2,57001,570,4,1.70
#NULL!,1,#NULL!,4,1,2,3,2,57783,577,4,1.70
#NULL!,1,#NULL!,4,1,2,3,1,57001,570,4,2.06
#NULL!,1,#NULL!,4,1,2,3,1,57069,570,4,2.06
#NULL!,2,#NULL!,4,1,1,3,1,57103,571,4,2.20
#NULL!,1,#NULL!,4,1,5,3,1,57625,576,4,3.07
#NULL!,1,#NULL!,4,1,2,3,1,57108,571,4,3.23
#NULL!,1,#NULL!,3,7,2,1,2,57068,570,4,0.21
#NULL!,1,#NULL!,3,7,2,1,2,57520,575,4,0.21
#NULL!,2,#NULL!,3,7,2,1,2,57580,575,4,0.21
#NULL!,1,#NULL!,3,7,2,1,2,57762,577,4,0.21
#NULL!,1,#NULL!,3,7,2,2,2,57785,577,4,0.23
#NULL!,1,#NULL!,3,7,2,1,1,57349,573,4,0.25
#NULL!,1,#NULL!,3,7,2,1,2,57237,572,4,0.24
#NULL!,2,#NULL!,3,7,2,1,2,57271,572,4,0.24
#NULL!,3,#NULL!,3,7,2,1,2,57744,577,4,0.24
#NULL!,2,#NULL!,3,7,2,2,1,57110,571,4,0.27
#NULL!,1,#NULL!,3,7,2,2,2,57401,574,4,0.27
#NULL!,1,#NULL!,3,7,2,2,2,57450,574,4,0.27
#NULL!,2,#NULL!,3,7,2,2,2,57701,577,4,0.27
#NULL!,1,#NULL!,3,7,2,2,2,57702,577,4,0.27
#NULL!,2,#NULL!,3,7,2,2,2,57754,577,4,0.27
#NULL!,1,#NULL!,3,7,2,1,1,57071,570,4,0.29
#NULL!,2,#NULL!,3,7,2,1,1,57212,572,4,0.29
#NULL!,1,#NULL!,3,7,2,4,1,57005,570,4,0.31
#NULL!,2,#NULL!,3,7,2,4,1,57791,577,4,0.31
#NULL!,1,#NULL!,3,7,2,1,2,57103,571,4,0.30
#NULL!,1,#NULL!,3,7,2,5,2,57078,570,4,0.31
#NULL!,1,#NULL!,3,7,2,4,2,57006,570,4,0.31
#NULL!,1,#NULL!,3,7,2,4,2,57012,570,4,0.31
#NULL!,1,#NULL!,3,7,2,4,2,57034,570,4,0.31
#NULL!,1,#NULL!,3,7,2,4,2,57103,571,4,0.31
#NULL!,2,#NULL!,3,7,2,4,2,57328,573,4,0.31
#NULL!,2,#NULL!,3,7,2,4,2,57384,573,4,0.31
#NULL!,2,#NULL!,3,7,2,4,2,57445,574,4,0.31
#NULL!,1,#NULL!,3,7,2,4,2,57760,577,4,0.31
#NULL!,2,#NULL!,3,7,2,4,2,57785,577,4,0.31
#NULL!,1,#NULL!,3,7,2,2,1,57219,572,4,0.32
#NULL!,2,#NULL!,3,7,2,2,1,57234,572,4,0.32
#NULL!,2,#NULL!,3,7,5,4,2,57232,572,4,0.31
#NULL!,2,#NULL!,3,7,5,3,2,57652,576,4,0.33
#NULL!,1,#NULL!,3,7,2,3,2,57103,571,4,0.34
#NULL!,1,#NULL!,3,7,2,3,2,57523,575,4,0.34
#NULL!,2,#NULL!,3,7,2,3,2,57585,575,4,0.34
#NULL!,1,#NULL!,3,7,2,3,2,57747,577,4,0.34
#NULL!,1,#NULL!,3,7,1,2,2,57442,574,4,0.34
#NULL!,1,#NULL!,3,7,2,5,1,57301,573,4,0.37
#NULL!,1,#NULL!,3,7,2,5,1,57445,574,4,0.37
#NULL!,2,#NULL!,3,7,2,5,1,57701,577,4,0.37
#NULL!,2,#NULL!,3,7,4,1,2,57639,576,4,0.35
#NULL!,1,#NULL!,3,7,2,4,1,57014,570,4,0.37
#NULL!,1,#NULL!,3,7,2,4,1,57051,570,4,0.37
#NULL!,1,#NULL!,3,7,2,4,1,57063,570,4,0.37
#NULL!,2,#NULL!,3,7,2,4,1,57401,574,4,0.37
#NULL!,2,#NULL!,3,7,2,4,1,57783,577,4,0.37
#NULL!,2,#NULL!,3,7,2,5,2,57069,570,4,0.36
#NULL!,1,#NULL!,3,7,2,5,2,57106,571,4,0.36
#NULL!,2,#NULL!,3,7,2,5,2,57717,577,4,0.36
#NULL!,1,#NULL!,3,7,2,3,1,57702,577,4,0.41
#NULL!,1,#NULL!,3,7,2,3,2,57039,570,4,0.40
#NULL!,1,#NULL!,3,7,2,3,2,57106,571,4,0.40
#NULL!,1,#NULL!,3,7,2,3,2,57328,573,4,0.40
#NULL!,1,#NULL!,3,7,2,3,2,57374,573,4,0.40
#NULL!,2,#NULL!,3,7,2,3,2,57543,575,4,0.40
#NULL!,1,#NULL!,3,7,2,5,1,57359,573,4,0.43
#NULL!,1,#NULL!,3,7,2,5,1,57437,574,4,0.43
#NULL!,2,#NULL!,3,7,2,5,1,57773,577,4,0.43
#NULL!,1,#NULL!,3,7,5,5,2,57104,571,4,0.44
#NULL!,1,#NULL!,3,7,2,4,1,57103,571,4,0.46
#NULL!,1,#NULL!,3,7,1,1,2,57451,574,4,0.45
#NULL!,1,#NULL!,3,7,2,3,1,57314,573,4,0.48
#NULL!,1,#NULL!,3,7,2,3,1,57751,577,4,0.48
#NULL!,1,#NULL!,3,7,2,3,1,57754,577,4,0.48
#NULL!,2,#NULL!,3,7,1,4,1,57105,571,4,0.49
#NULL!,2,#NULL!,3,7,1,4,1,57625,576,4,0.49
#NULL!,1,#NULL!,3,7,2,1,2,57006,570,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57043,570,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57104,571,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57212,572,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57221,572,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57224,572,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57264,572,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57270,572,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57276,572,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57350,573,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57350,573,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57382,573,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57401,574,4,0.48
#NULL!,2,#NULL!,3,7,2,1,2,57437,574,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57437,574,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57521,575,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57551,575,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57568,575,4,0.48
#NULL!,2,#NULL!,3,7,2,1,2,57620,576,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57633,576,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57638,576,4,0.48
#NULL!,2,#NULL!,3,7,2,1,2,57701,577,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57701,577,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57745,577,4,0.48
#NULL!,1,#NULL!,3,7,2,1,2,57747,577,4,0.48
#NULL!,2,#NULL!,3,7,2,1,2,57790,577,4,0.48
#NULL!,1,#NULL!,3,7,2,3,2,57104,571,4,0.50
#NULL!,1,#NULL!,3,7,2,3,2,57104,571,4,0.50
#NULL!,1,#NULL!,3,7,2,3,2,57104,571,4,0.50
#NULL!,1,#NULL!,3,7,1,2,2,57791,577,4,0.50
#NULL!,1,#NULL!,3,7,5,2,2,57274,572,4,0.50
#NULL!,1,#NULL!,3,7,3,4,2,57341,573,4,0.51
#NULL!,1,#NULL!,3,7,5,1,1,57555,575,4,0.54
#NULL!,1,#NULL!,3,7,2,2,2,57006,570,4,0.53
#NULL!,2,#NULL!,3,7,2,2,2,57022,570,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57104,571,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57105,571,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57107,571,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57252,572,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57262,572,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57262,572,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57279,572,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57401,574,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57543,575,4,0.53
#NULL!,3,#NULL!,3,7,2,2,2,57543,575,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57642,576,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57701,577,4,0.53
#NULL!,1,#NULL!,3,7,2,2,2,57752,577,4,0.53
#NULL!,3,#NULL!,3,7,2,1,1,57048,570,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57064,570,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57064,570,4,0.57
#NULL!,2,#NULL!,3,7,2,1,1,57106,571,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57106,571,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57247,572,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57334,573,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57342,573,4,0.57
#NULL!,2,#NULL!,3,7,2,1,1,57366,573,4,0.57
#NULL!,2,#NULL!,3,7,2,1,1,57436,574,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57442,574,4,0.57
#NULL!,2,#NULL!,3,7,2,1,1,57533,575,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57580,575,4,0.57
#NULL!,1,#NULL!,3,7,2,1,1,57584,575,4,0.57
#NULL!,2,#NULL!,3,7,2,1,1,57620,576,4,0.57
#NULL!,2,#NULL!,3,7,2,1,1,57758,577,4,0.57
#NULL!,2,#NULL!,3,7,2,1,1,57761,577,4,0.57
#NULL!,1,#NULL!,3,7,1,4,2,57401,574,4,0.57
#NULL!,3,#NULL!,3,7,5,4,2,57702,577,4,0.58
#NULL!,1,#NULL!,3,7,5,2,1,57501,575,4,0.60
#NULL!,1,#NULL!,3,7,1,3,1,57078,570,4,0.63
#NULL!,1,#NULL!,3,7,2,4,2,57029,570,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57041,570,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57043,570,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57059,570,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57103,571,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57106,571,4,0.61
#NULL!,2,#NULL!,3,7,2,4,2,57274,572,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57274,572,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57580,575,4,0.61
#NULL!,2,#NULL!,3,7,2,4,2,57638,576,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57702,577,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57702,577,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57730,577,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57730,577,4,0.61
#NULL!,2,#NULL!,3,7,2,4,2,57744,577,4,0.61
#NULL!,1,#NULL!,3,7,2,4,2,57747,577,4,0.61
#NULL!,1,#NULL!,3,7,2,2,1,57031,570,4,0.63
#NULL!,2,#NULL!,3,7,2,2,1,57260,572,4,0.63
#NULL!,2,#NULL!,3,7,2,2,1,57301,573,4,0.63
#NULL!,2,#NULL!,3,7,2,2,1,57301,573,4,0.63
#NULL!,2,#NULL!,3,7,2,2,1,57325,573,4,0.63
#NULL!,1,#NULL!,3,7,2,2,1,57455,574,4,0.63
#NULL!,1,#NULL!,3,7,2,2,1,57468,574,4,0.63
#NULL!,1,#NULL!,3,7,2,2,1,57472,574,4,0.63
#NULL!,2,#NULL!,3,7,2,2,1,57501,575,4,0.63
#NULL!,2,#NULL!,3,7,2,2,1,57638,576,4,0.63
#NULL!,1,#NULL!,3,7,2,2,1,57702,577,4,0.63
#NULL!,2,#NULL!,3,7,2,2,1,57783,577,4,0.63
#NULL!,3,#NULL!,3,7,1,1,1,57638,576,4,0.64
#NULL!,1,#NULL!,3,7,5,4,1,57702,577,4,0.69
#NULL!,1,#NULL!,3,7,2,4,1,57006,570,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57059,570,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57105,571,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57110,571,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57201,572,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57201,572,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57201,572,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57201,572,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57235,572,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57252,572,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57252,572,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57330,573,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57359,573,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57368,573,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57580,575,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57626,576,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57701,577,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57701,577,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57702,577,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57703,577,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57730,577,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57747,577,4,0.73
#NULL!,1,#NULL!,3,7,2,4,1,57763,577,4,0.73
#NULL!,2,#NULL!,3,7,2,4,1,57791,577,4,0.73
#NULL!,2,#NULL!,3,7,2,5,2,57078,570,4,0.72
#NULL!,1,#NULL!,3,7,2,5,2,57105,571,4,0.72
#NULL!,2,#NULL!,3,7,2,5,2,57301,573,4,0.72
#NULL!,2,#NULL!,3,7,2,5,2,57325,573,4,0.72
#NULL!,3,#NULL!,3,7,2,5,2,57335,573,4,0.72
#NULL!,1,#NULL!,3,7,2,5,2,57401,574,4,0.72
#NULL!,1,#NULL!,3,7,2,5,2,57580,575,4,0.72
#NULL!,1,#NULL!,3,7,2,5,2,57701,577,4,0.72
#NULL!,1,#NULL!,3,7,2,5,2,57702,577,4,0.72
#NULL!,1,#NULL!,3,7,2,5,2,57730,577,4,0.72
#NULL!,1,#NULL!,3,7,1,3,2,57368,573,4,0.74
#NULL!,2,#NULL!,3,7,1,3,2,57730,577,4,0.74
#NULL!,3,#NULL!,3,7,5,3,2,57385,573,4,0.75
#NULL!,2,#NULL!,3,7,2,3,2,57002,570,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57004,570,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57005,570,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57029,570,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57066,570,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57071,570,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57078,570,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57078,570,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57105,571,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57226,572,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57226,572,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57233,572,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57241,572,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57263,572,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57319,573,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57386,573,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57474,574,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57543,575,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57552,575,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57579,575,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57638,576,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57638,576,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57702,577,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57738,577,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57745,577,4,0.79
#NULL!,2,#NULL!,3,7,2,3,2,57747,577,4,0.79
#NULL!,1,#NULL!,3,7,2,3,2,57754,577,4,0.79
#NULL!,2,#NULL!,3,7,2,5,1,57004,570,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57006,570,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57028,570,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57058,570,4,0.85
#NULL!,2,#NULL!,3,7,2,5,1,57076,570,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57078,570,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57103,571,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57107,571,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57248,572,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57401,574,4,0.85
#NULL!,2,#NULL!,3,7,2,5,1,57430,574,4,0.85
#NULL!,2,#NULL!,3,7,2,5,1,57441,574,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57560,575,4,0.85
#NULL!,1,#NULL!,3,7,2,5,1,57702,577,4,0.85
#NULL!,2,#NULL!,3,7,2,5,1,57703,577,4,0.85
#NULL!,2,#NULL!,3,7,2,5,1,57730,577,4,0.85
#NULL!,2,#NULL!,3,7,2,5,1,57761,577,4,0.85
#NULL!,1,#NULL!,3,7,5,3,1,57747,577,4,0.90
#NULL!,1,#NULL!,3,7,2,3,1,57001,570,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57006,570,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57062,570,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57065,570,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57069,570,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57078,570,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57106,571,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57108,571,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57108,571,4,0.94
#NULL!,3,#NULL!,3,7,2,3,1,57325,573,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57350,573,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57401,574,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57437,574,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57702,577,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57702,577,4,0.94
#NULL!,3,#NULL!,3,7,2,3,1,57702,577,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57730,577,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57747,577,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57747,577,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57747,577,4,0.94
#NULL!,2,#NULL!,3,7,2,3,1,57760,577,4,0.94
#NULL!,1,#NULL!,3,7,2,3,1,57780,577,4,0.94
#NULL!,1,#NULL!,3,7,1,5,1,57064,570,4,0.96
#NULL!,2,#NULL!,3,7,3,4,2,57730,577,4,0.96
#NULL!,1,#NULL!,3,7,1,4,2,57006,570,4,0.96
#NULL!,1,#NULL!,3,7,3,5,2,57701,577,4,1.13
#NULL!,2,#NULL!,3,6,2,1,2,57626,576,4,0.32
#NULL!,1,#NULL!,3,6,2,1,2,57050,570,4,0.37
#NULL!,1,#NULL!,3,6,2,1,2,57069,570,4,0.37
#NULL!,3,#NULL!,3,6,5,2,2,57601,576,4,0.42
#NULL!,1,#NULL!,3,6,2,4,2,57107,571,4,0.48
#NULL!,1,#NULL!,3,6,2,4,2,57732,577,4,0.48
#NULL!,1,#NULL!,3,6,2,4,2,57735,577,4,0.48
#NULL!,1,#NULL!,3,6,2,1,1,57442,574,4,0.51
#NULL!,2,#NULL!,3,6,5,4,2,57601,576,4,0.48
#NULL!,1,#NULL!,3,6,2,3,2,57103,571,4,0.53
#NULL!,1,#NULL!,3,6,2,2,2,57501,575,4,0.52
#NULL!,1,#NULL!,3,6,2,2,2,57501,575,4,0.52
#NULL!,1,#NULL!,3,6,2,5,2,57108,571,4,0.56
#NULL!,1,#NULL!,3,6,2,5,2,57231,572,4,0.56
#NULL!,2,#NULL!,3,6,2,5,2,57231,572,4,0.56
#NULL!,1,#NULL!,3,6,2,5,2,57702,577,4,0.56
#NULL!,1,#NULL!,3,6,2,5,2,57702,577,4,0.56
#NULL!,1,#NULL!,3,6,2,4,2,57032,570,4,0.60
#NULL!,2,#NULL!,3,6,5,1,1,57719,577,4,0.61
#NULL!,1,#NULL!,3,6,2,3,2,57005,570,4,0.62
#NULL!,1,#NULL!,3,6,2,3,2,57005,570,4,0.62
#NULL!,1,#NULL!,3,6,2,3,2,57005,570,4,0.62
#NULL!,2,#NULL!,3,6,2,3,2,57401,574,4,0.62
#NULL!,1,#NULL!,3,6,2,3,2,57702,577,4,0.62
#NULL!,1,#NULL!,3,6,2,3,2,57730,577,4,0.62
#NULL!,1,#NULL!,3,6,2,4,1,57580,575,4,0.66
#NULL!,2,#NULL!,3,6,5,1,2,57361,573,4,0.70
#NULL!,2,#NULL!,3,6,5,5,1,57501,575,4,0.75
#NULL!,1,#NULL!,3,6,2,1,1,57730,577,4,0.76
#NULL!,2,#NULL!,3,6,2,5,1,57732,577,4,0.77
#NULL!,1,#NULL!,3,6,2,1,2,57062,570,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57071,570,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57105,571,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57106,571,4,0.74
#NULL!,2,#NULL!,3,6,2,1,2,57226,572,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57274,572,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57301,573,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57325,573,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57471,574,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57528,575,4,0.74
#NULL!,2,#NULL!,3,6,2,1,2,57567,575,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57701,577,4,0.74
#NULL!,2,#NULL!,3,6,2,1,2,57703,577,4,0.74
#NULL!,1,#NULL!,3,6,2,1,2,57785,577,4,0.74
#NULL!,1,#NULL!,3,6,2,4,1,57103,571,4,0.77
#NULL!,2,#NULL!,3,6,2,4,1,57730,577,4,0.77
#NULL!,1,#NULL!,3,6,1,1,1,57012,570,4,0.80
#NULL!,2,#NULL!,3,6,2,3,1,57702,577,4,0.85
#NULL!,1,#NULL!,3,6,2,2,2,57005,570,4,0.82
#NULL!,1,#NULL!,3,6,2,2,2,57035,570,4,0.82
#NULL!,1,#NULL!,3,6,2,2,2,57225,572,4,0.82
#NULL!,2,#NULL!,3,6,2,2,2,57472,574,4,0.82
#NULL!,2,#NULL!,3,6,2,2,2,57649,576,4,0.82
#NULL!,1,#NULL!,3,6,2,2,2,57701,577,4,0.82
#NULL!,2,#NULL!,3,6,1,4,2,57717,577,4,0.89
#NULL!,2,#NULL!,3,6,5,4,2,57035,570,4,0.90
#NULL!,1,#NULL!,3,6,2,4,2,57006,570,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57039,570,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57103,571,4,0.95
#NULL!,2,#NULL!,3,6,2,4,2,57301,573,4,0.95
#NULL!,2,#NULL!,3,6,2,4,2,57301,573,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57435,574,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57533,575,4,0.95
#NULL!,2,#NULL!,3,6,2,4,2,57551,575,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57625,576,4,0.95
#NULL!,2,#NULL!,3,6,2,4,2,57649,576,4,0.95
#NULL!,2,#NULL!,3,6,2,4,2,57717,577,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57718,577,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57719,577,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57730,577,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57744,577,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57745,577,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57747,577,4,0.95
#NULL!,1,#NULL!,3,6,2,4,2,57760,577,4,0.95
#NULL!,2,#NULL!,3,6,2,3,1,57313,573,4,1.00
#NULL!,2,#NULL!,3,6,1,4,1,57103,571,4,1.02
#NULL!,2,#NULL!,3,6,5,3,1,57577,575,4,1.01
